ticket_type,priority,urgency,category_level_1,category_level_2,category_level_3,location,entity,service_label,origin,created_hour,created_day_of_week,is_weekend,description_length,category_level_2
Incident,5,3 - Faible,Incidents,Logiciel,Métier,STRASBOURG,TEXA SERVICES,,Téléphone,11,4,False,91,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,GRENOBLE,CLE,,Téléphone,10,4,False,82,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,10,4,False,117,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,NIORT,TEXA,,Téléphone,10,4,False,63,Matériel
Incident,4,2 - Moyenne,Incidents,Portail,,BREST,EURISK,,Self Service,10,4,False,391,Portail
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,,,Téléphone,10,4,False,24,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,CLE,,Self Service,9,4,False,82,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,TEXA_SERVICES,,Téléphone,9,4,False,74,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,SES,,Téléphone,9,4,False,106,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME PCN,TEXA,,Self Service,9,4,False,115,Portail
Incident,4,2 - Moyenne,Incidents,Portail,,ORLEANS,TEXA SERVICES,,Self Service,9,4,False,29,Portail
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,INQUEST,,Téléphone,9,4,False,97,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,9,4,False,80,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Métier,TOULOUSE,CELLINKS,,Téléphone,9,4,False,62,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,9,4,False,48,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,9,4,False,78,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,EURISK ROUEN,EURISK,,Téléphone,8,4,False,284,Matériel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,8,4,False,71,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,VOXENS,,Self Service,8,4,False,114,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,CELLINKS,,Téléphone,8,4,False,82,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,8,4,False,132,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,8,4,False,89,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,8,4,False,90,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Self Service,8,4,False,227,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK ROUEN,EURISK,,Téléphone,8,4,False,146,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,GRENOBLE,CLE,,Téléphone,17,3,False,410,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,GUADELOUPE,TEXA,,Téléphone,17,3,False,151,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,MONTPELLIER,TEXA,,Téléphone,17,3,False,133,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,17,3,False,223,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Téléphone,16,3,False,290,Logiciel
Incident,2,1 - Haute,Incidents,Logiciel,Métier,GRENOBLE,CLE,,Téléphone,16,3,False,77,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,16,3,False,118,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Self Service,16,3,False,155,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Téléphone,15,3,False,92,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,STRASBOURG,TEXA,,Téléphone,15,3,False,338,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME SUD EST,TEXA,,Self Service,15,3,False,227,Portail
Incident,3,1 - Haute,Incidents,Logiciel,Métier,LE HAVRE,TEXA,,Téléphone,15,3,False,70,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,EURISK SIEGE DT,EURISK,,Kiosque IT,15,3,False,501,Matériel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Self Service,15,3,False,186,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ROUEN,TEXA SERVICES,,Self Service,14,3,False,75,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA SERVICES,,Self Service,14,3,False,74,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,14,3,False,108,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,PLATEFORME SUD EST,TEXA,,Self Service,14,3,False,372,Portail
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,CELLINKS,,Self Service,14,3,False,388,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Self Service,14,3,False,86,Logiciel
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,BORDEAUX,TEXA,,Self Service,14,3,False,444,Réseau
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BORDEAUX,TEXA,,Self Service,14,3,False,622,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,14,3,False,65,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Impression,-,TGS,,Self Service,14,3,False,333,Matériel
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,LE HAVRE,TEXA,,Téléphone,13,3,False,81,Réseau
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,INQUEST,,Kiosque IT,13,3,False,138,Matériel
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,GEOP,,Téléphone,13,3,False,286,Matériel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,STRASBOURG,TEXA SERVICES,,Téléphone,13,3,False,24,Logiciel
Incident,4,2 - Moyenne,Incidents,Réseau,Réseau WIFI,-,GEOP,,Téléphone,12,3,False,131,Réseau
Incident,5,3 - Faible,Incidents,Logiciel,Métier,BOURGES CNG,TEXA SERVICES,,Téléphone,12,3,False,419,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,12,3,False,379,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,VALENCE,TEXA SERVICES,,Self Service,12,3,False,261,Portail
Incident,3,1 - Haute,Incidents,Logiciel,Métier,TOULOUSE,PHENIX,,Téléphone,12,3,False,419,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,12,3,False,117,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,12,3,False,74,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,12,3,False,223,Logiciel
Incident,2,1 - Haute,Incidents,Logiciel,Métier,ORLEANS CNG,CELLINKS,,Self Service,12,3,False,86,Logiciel
Incident,2,1 - Haute,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,11,3,False,257,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,11,3,False,227,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,TOULOUSE,PHENIX,,Téléphone,11,3,False,77,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,11,3,False,38,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,CAEN,TEXA SERVICES,,Self Service,11,3,False,200,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,SAINT BRIEUC,TEXA,,Self Service,11,3,False,101,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,MELUN,TEXA SERVICES,,Self Service,10,3,False,116,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,LILLE,TEXA SERVICES,,Self Service,10,3,False,97,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Self Service,10,3,False,232,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,EMTS,,Téléphone,10,3,False,116,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Self Service,10,3,False,189,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Self Service,10,3,False,155,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,10,3,False,233,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,DIJON,TEXA,,Self Service,10,3,False,144,Portail
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,GMC,,Kiosque IT,10,3,False,305,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,EURISK SIEGE,EURISK,,Self Service,10,3,False,55,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,PHENIX,,Self Service,10,3,False,258,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA_SERVICES,,Self Service,9,3,False,333,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,9,3,False,245,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PARIS NORD,TEXA,,Téléphone,9,3,False,158,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,GEOP,,Téléphone,9,3,False,82,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,9,3,False,85,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,EXTERNE,,Kiosque IT,9,3,False,357,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,PHENIX,,Téléphone,9,3,False,55,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,9,3,False,105,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,8,3,False,445,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MARSEILLE,TEXA,,Self Service,8,3,False,432,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,TOULON,TEXA,,Self Service,8,3,False,124,Matériel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANCY,GEOP,,Téléphone,8,3,False,84,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,EURISK ROUEN,EURISK,,Téléphone,8,3,False,82,Logiciel
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,8,3,False,554,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,8,3,False,130,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,8,3,False,91,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,MELUN,TEXA,,Self Service,8,3,False,498,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Téléphone,19,2,False,72,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,GMC,,Téléphone,17,2,False,88,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,TEXA,,Self Service,17,2,False,413,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,AVIGNON,TEXA,,Self Service,17,2,False,459,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,17,2,False,57,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,17,2,False,90,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,TOULON,TEXA,,Téléphone,16,2,False,108,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,16,2,False,586,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,CAEN,TEXA SERVICES,,Self Service,16,2,False,149,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Téléphone,16,2,False,101,Logiciel
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,-,CLE,,Self Service,15,2,False,192,Réseau
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,15,2,False,7,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,TEXA,,Self Service,15,2,False,39,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME PCN,TEXA,,Self Service,15,2,False,73,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,15,2,False,72,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ROUEN,TEXA,,Self Service,15,2,False,15,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME NORD EST,TEXA,,Self Service,15,2,False,156,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,15,2,False,127,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,15,2,False,84,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,CELLINKS,,Self Service,15,2,False,132,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,GMC,,Self Service,15,2,False,181,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,2,False,73,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,14,2,False,12,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,14,2,False,145,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA,,Self Service,14,2,False,50,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Téléphone,14,2,False,56,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURG EN BRESSE,TEXA,,Self Service,14,2,False,76,Logiciel
Incident,4,3 - Faible,Incidents,Logiciel,Métier,PARIS NORD,TEXA,,Téléphone,14,2,False,41,Logiciel
Incident,4,2 - Moyenne,Incidents,Réseau,Carte 3G-4G,LE HAVRE,TEXA,,Téléphone,14,2,False,173,Réseau
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,14,2,False,187,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,14,2,False,98,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,14,2,False,7,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULOUSE,TGS,,Self Service,14,2,False,16,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA,,Self Service,14,2,False,150,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Métier,-,EURISK,,Téléphone,13,2,False,80,Logiciel
Incident,5,3 - Faible,Incidents,Matériel,Poste de travail,-,GMC,,Kiosque IT,13,2,False,293,Matériel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS CNG,TEXA,,Self Service,13,2,False,20,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,VALENCE,TEXA SERVICES,,Self Service,13,2,False,111,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,MARTINIQUE,TEXA,,Téléphone,13,2,False,21,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BOURGES CNG,TEXA,,Self Service,13,2,False,91,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOURS,TEXA,,Self Service,13,2,False,27,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,13,2,False,44,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TEXA,,Self Service,13,2,False,71,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,ORLEANS,TEXA SERVICES,,Self Service,13,2,False,45,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,13,2,False,50,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,LE MANS,TEXA,,Self Service,13,2,False,37,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,MARSEILLE,TEXA SERVICES,,Téléphone,13,2,False,88,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,GMC,,Self Service,11,2,False,550,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BORDEAUX,PHENIX,,Self Service,11,2,False,126,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,11,2,False,83,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TEXA_SERVICES,,Self Service,11,2,False,210,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,11,2,False,263,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,10,2,False,155,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,10,2,False,64,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA,,Self Service,10,2,False,172,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA,,Self Service,10,2,False,87,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA SERVICES,,Self Service,10,2,False,77,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,GMC,,Self Service,10,2,False,132,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA SERVICES,,Self Service,10,2,False,102,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,10,2,False,53,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,BAYONNE,TEXA SERVICES,,Self Service,10,2,False,103,Logiciel
Incident,1,1 - Haute,Incidents,Logiciel,Métier,-,VOXENS,,Self Service,10,2,False,61,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Téléphone,9,2,False,27,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA,,Téléphone,9,2,False,69,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Téléphone,9,2,False,86,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LILLE,TEXA SERVICES,,Téléphone,9,2,False,105,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,9,2,False,73,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,BREST,TEXA,,Self Service,9,2,False,131,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,ROUEN,TEXA SERVICES,,Self Service,9,2,False,47,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,-,SOVEA,,Self Service,9,2,False,539,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,TEXA SERVICES,,Téléphone,9,2,False,150,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Téléphone,9,2,False,27,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,AVIGNON,TEXA SERVICES,,Self Service,9,2,False,316,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,PHENIX,,Téléphone,9,2,False,101,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,PHENIX,,Self Service,9,2,False,135,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,MELUN,TEXA,,Téléphone,8,2,False,84,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,TEXA SERVICES,,Self Service,8,2,False,176,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Self Service,8,2,False,102,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,GMC,,Self Service,8,2,False,213,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,18,1,False,1874,Portail
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,GUADELOUPE,TEXA,,Téléphone,18,1,False,595,Matériel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS CNG,TEXA,,Téléphone,17,1,False,96,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,BOURGES CNG,TEXA,,Self Service,17,1,False,300,Portail
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,NANTES,GMC,,Téléphone,16,1,False,36,Logiciel
Incident,3,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA,,Self Service,16,1,False,145,Logiciel
Incident,4,2 - Moyenne,Incidents,Portail,,Vitrolles,SES,,Self Service,16,1,False,81,Portail
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,TOULON,,,Téléphone,16,1,False,61,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,16,1,False,78,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,PLATEFORME SUD EST,TEXA,,Self Service,16,1,False,73,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,15,1,False,337,Matériel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,EURISK AMIENS,EURISK,,Téléphone,15,1,False,137,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,DIJON,TEXA,,Self Service,14,1,False,126,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,REPORTING,-,TGS,,Kiosque IT,14,1,False,380,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,BORDEAUX,TEXA SERVICES,,Self Service,14,1,False,120,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,-,TEXA SERVICES,,Kiosque IT,13,1,False,288,Matériel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,RENNES,TEXA_SERVICES,,Téléphone,13,1,False,27,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,BOURGES CNG,TEXA,,Téléphone,13,1,False,130,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,LILLE,TGS,,Téléphone,13,1,False,102,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,EURISK,,Téléphone,13,1,False,101,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,Reims Cormontreuil,PHENIX,,Téléphone,13,1,False,144,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,AVIGNON,TEXA SERVICES,,Self Service,13,1,False,97,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,TOULON,TEXA SERVICES,,Self Service,12,1,False,338,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,LA ROCHELLE,TEXA,,Self Service,12,1,False,62,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,DIJON,TEXA,,Self Service,12,1,False,332,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,-,TEXA SERVICES,,Self Service,11,1,False,177,Logiciel
Incident,3,1 - Haute,Incidents,Matériel,Poste de travail,-,,,Kiosque IT,11,1,False,1293,Matériel
Incident,4,2 - Moyenne,Incidents,Portail,,-,GMC,,Self Service,11,1,False,405,Portail
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,BORDEAUX,PHENIX,,Téléphone,11,1,False,29,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,ORLEANS CNG,TEXA,,Self Service,11,1,False,223,Matériel
Incident,4,2 - Moyenne,Incidents,Matériel,Poste de travail,PARIS NORD,TEXA,,Kiosque IT,11,1,False,68,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,TGS,,Self Service,11,1,False,71,Logiciel
Incident,4,2 - Moyenne,Incidents,Matériel,Téléphonie,-,PHENIX,,Téléphone,11,1,False,72,Matériel
Incident,4,2 - Moyenne,Incidents,Logiciel,Métier,CAEN,TEXA,,Self Service,10,1,False,91,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,NANTES,TEXA SERVICES,,Self Service,10,1,False,99,Logiciel
Incident,3,1 - Haute,Incidents,Logiciel,Bureautique,ROUEN,VOXENS,,Téléphone,10,1,False,109,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,TEXA SERVICES,,Téléphone,10,1,False,496,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,NANTES,TGS,,Téléphone,10,1,False,76,Logiciel
Incident,4,2 - Moyenne,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,10,1,False,31,Logiciel
Incident,5,3 - Faible,Incidents,Logiciel,Bureautique,-,GEOP,,Téléphone,10,1,False,84,Logiciel
Incident,1,1 - Haute,Incidents,Logiciel,Bureautique,ORLEANS,VOXENS,,Téléphone,10,1,False,232,Logiciel
